id,place_id,name,plus_compound_code,global_code,vicinity,deity,deity_local,lat,lon,country,state
25232,ChIJjc4SiuDN5TkRpWmYVtaUX5g,Guru Mangaldass Temple,7MRCX32V+22,"Pashupatinagar-6 Mehelbote, 57303, Nepal","Pashupatinagar-6 Mehelbote, 57303, Nepal",,,88.0925632,26.9500568,Nepal,Nepal
26435,ChIJ2zXGJs695TkRO4655adR9fk,Durga Mandir,7MR9JW6J+33,"Kankai 57200, Nepal","Kankai 57200, Nepal",,,87.9302175,26.61013029999999,Nepal,Nepal
26543,ChIJQ_i4ceyl5TkRovNWmhGUPBA,"Brahmakumaris Rajyog Centre ,barhadashi",7MR9HX62+WP,"Chakchaki 57200, Nepal","Chakchaki 57200, Nepal",,,87.951773,26.5623434,Nepal,Nepal
26923,ChIJ3zV6M8LH5TkRv7sQ4v0Rnlc,Rameshwor Shivalaya Mandir,7MR9RXQ6+F5,"Laxmipura 57300, Nepal","Laxmipura 57300, Nepal",,,87.9604167,26.8387225,Nepal,Nepal
48971,ChIJA2YCID_D5TkRiB6I2vlK59M,Kalinag Mandir,7MR9WW39+HQ,"Ilam 57300, Nepal","Ilam 57300, Nepal",,,87.919381,26.9039826,Nepal,Nepal
26395,ChIJa7dLAwW95TkR0vYTYu0HC7A,Manakamna Mandir,7MR9JVJP+3M,"Kankai 57200, Nepal","Kankai 57200, Nepal",,,87.8866429,26.6301473,Nepal,Nepal
26255,ChIJAcHIqdix5TkR0gnnjcVE-Ws,विष्णु पञ्चायन मन्दिर शान्तिटोल,7MRCM2CC+GP,"Charali- Sanischare Rd, Shani Arjun 57200, Nepal","Charali- Sanischare Rd, Shani Arjun 57200, Nepal",,,88.0218682,26.6713742,Nepal,Nepal
26257,ChIJR7SUA8Oz5TkRyya1V-0E7cY,Krishna Mandir,7MRCM3CX+RJ,"Mechinagar 57207, Nepal","Mechinagar 57207, Nepal",,,88.0990454,26.6720456,Nepal,Nepal
26319,ChIJ-8WyY22x5TkRO1YiO14EP2s,Ram Janaki Temple,7MRCM33C+QV,"E - W Hwy Dhaijanmode, Jhapa, Duwagadhi, Nepal","E - W Hwy Dhaijanmode, Jhapa, Duwagadhi, Nepal",,,88.0721646,26.6544347,Nepal,Nepal
26325,ChIJ98UeUjyz5TkRb_ltgop_VDg,Siva temple,7MRCM42M+GV,"E - W Hwy, Mechinagar 57200, Nepal","E - W Hwy, Mechinagar 57200, Nepal",,,88.1346291,26.6512639,Nepal,Nepal
26359,ChIJmRag0iu75TkRee37F3Sxtdw,Mahadev Statue,7MR9JXVC+3R,"Devi Panchakanya, Birtamode 57204, Nepal","Devi Panchakanya, Birtamode 57204, Nepal",,,87.9720406,26.6426354,Nepal,Nepal
26368,ChIJbZtt2ba95TkRhxlCvPwtbTQ,Shiva Temple,7MR9JWQH+PG,"Kankai 57200, Nepal","Kankai 57200, Nepal",,,87.9288632,26.6392515,Nepal,Nepal
26592,ChIJrbN8UuKj5TkRGr_0_3omoDk,Durga mandir,7MR9GVVR+V7,"Sharanamati 57200, Nepal","Sharanamati 57200, Nepal",,,87.89068379999999,26.5446266,Nepal,Nepal
26614,ChIJdSZtfJal5TkRPgRbB72HhII,सिद्ध शक्तिपिठ गजकाली माता मन्दिर,7MR9GXM7+V5,"Goldhap 57200, Nepal","Goldhap 57200, Nepal",,,87.962884,26.5347093,Nepal,Nepal
26617,ChIJV8BFiP2v5TkRVConVxmtVis,SAWARGADWARI MANDIR,7MRCG3J2+CM,"Jalthal 57200, Nepal","Jalthal 57200, Nepal",,,88.0516538,26.5310145,Nepal,Nepal
26658,ChIJrYF4LZyl5TkR_n7vtS5KOEs,"Durga Mandir, Rajgadh",7MR9GW5M+2Q,"Rajgadh 57200, Nepal","Rajgadh 57200, Nepal",,,87.93447839999999,26.5075709,Nepal,Nepal
49755,ChIJ1dQvi7u95TkR6WJEW5HKJ_8,Bindabasini Temple Kotihom,7MR9MV4H+8V,"Kankai, Nepal","Kankai, Nepal",,,87.8797141,26.6557762,Nepal,Nepal
49698,ChIJ46eV77a95TkRN4hYS7e1nIw,Mata Garamkali Temple,7MR9MW4G+CC,"Kankai 2, Nepal","Kankai 2, Nepal",,,87.9260754,26.6560318,Nepal,Nepal
49850,ChIJu3svcL0J5TkR-uqUoeWbfSw,Lodhabari Siv mandir,7MRC9266+RC,"Kechana 855115, Nepal","Kechana 855115, Nepal",,,88.0110947,26.362064499999995,Nepal,Nepal
49863,ChIJoSq6biez5TkRrBWC9tduFI0,Shiv Temple,7MRCJ5V4+Q2,"Mechinagar, Nepal","Mechinagar, Nepal",,,88.15510689999999,26.644461999999997,Nepal,Nepal
49865,ChIJATjYBgez5TkRDWlSHBdTywg,laxmi narayani temple,7MRCJ5W4+JJ,"Mechinagar 57200, Nepal","Mechinagar 57200, Nepal",,,88.15659000000001,26.646599499999997,Nepal,Nepal
50016,ChIJxwJuHEC75TkRyRoHnjIDghY,ललिगुराँस राधाकृष्ण सामुदायिक विकश केन्द्र,7MR9JX73+2M,"Birtamod 57204, Nepal","Birtamod 57204, Nepal",,,87.95413769999999,26.612616499999994,Nepal,Nepal
50056,ChIJOZSv7nXF5TkRPSGFQfgZhZg,Shiva Mandir,7MR9WXGW+2G,"Namsaling 57300, Nepal","Namsaling 57300, Nepal",,,87.9962786,26.9250551,Nepal,Nepal
49867,ChIJm43Ab6PP5TkR62mgBCxVMAo,"Devi Temple, Hormekhola",7MRCW2MP+M6,"Naya Bazar 57300, Nepal","Naya Bazar 57300, Nepal",,,88.0356091,26.9341943,Nepal,Nepal
49876,ChIJrZpgl3bP5TkRQCCg877jJPM,Panchakanya Temple,7MRCW2CG+49,"Naya Bazar 57300, Nepal","Naya Bazar 57300, Nepal",,,88.02590219999999,26.9202667,Nepal,Nepal
43279,ChIJ2eOaCPLP5TkRn7fi3fHlyn8,Shivalaya,7MRCX23C+6H,"Main Road, Naya Bazar 57300, Nepal","Main Road, Naya Bazar 57300, Nepal",,,88.02143629999999,26.9530024,Nepal,Nepal
43278,ChIJrRwCXIzP5TkREB461ox4rzg,Devi temple,7MRCX24C+42,"Naya Bazar 57300, Nepal","Naya Bazar 57300, Nepal",,,88.0200114,26.9553164,Nepal,Nepal
49978,ChIJuZIQaDTP5TkRkLYhlty969E,Ram mandir thakur bari,7MRCX33G+PW,"Manebhanjyang-Gorkhe Road, Gorkhe 57303, Nepal","Manebhanjyang-Gorkhe Road, Gorkhe 57303, Nepal",,,88.0772947,26.9542776,Nepal,Nepal
49979,ChIJH3zeWDDP5TkRerUht0FbOMM,Shree Singhadevi Bhagawati,7MRCX34H+26,"Manebhanjyang-Gorkhe Road, Gorkhe 57303, Nepal","Manebhanjyang-Gorkhe Road, Gorkhe 57303, Nepal",,,88.0780276,26.9550669,Nepal,Nepal
36796,ChIJJRyeVJjP5TkRzwMgJcwlcN0,Shiva Mandir,7MRCW3WQ+4H,"57303, Nepal","57303, Nepal",,,88.0889167,26.9453111,Nepal,Nepal
36795,ChIJ2YHlgl3N5TkRzXuYt0LLZcU,Shiva Mandir,7MRCW3VR+X6,"57303, Nepal","57303, Nepal",,,88.0906112,26.9449296,Nepal,Nepal
36881,ChIJdbU2Q1Kz5TkRl8G9RtJxvp0,Mechhi Nodi Shiv Mandir,7MRCJ5P6+CJ,"Madan, West Bengal 734426, Indien","Madan, West Bengal 734426, Indien",,,88.1615205,26.6360601,Nepal,Nepal
49849,ChIJ-xQM49UH5TkRrQ-KCNSll14,bishnu's hanuman mandir,7MRC9279+VR,"Kechana 57200, Nepal","Kechana 57200, Nepal",,,88.0195323,26.364703,Nepal,Nepal
36942,ChIJX89OIy_L5TkRYdMmOnToAwA,Shivalaya Mandir,7MRCR4Q3+8P,"Suryodaya 57300, Nepal","Suryodaya 57300, Nepal",,,88.104269,26.8383219,Nepal,Nepal
36967,ChIJhfp9xVLH5TkRnS10Q2S7wS8,Tintale Jharna and Devisthan,7MRCR285+2P,"Shantipur 57300, Nepal","Shantipur 57300, Nepal",,,88.009277,26.815028,Nepal,Nepal
36968,ChIJ7Ub1Oq3H5TkRjbNWNH4ogK0,"Siddeshwori devi mandir, badamtar",7MR9RX5R+MM,"Shantipur 57300, Nepal","Shantipur 57300, Nepal",,,87.99168519999999,26.8091572,Nepal,Nepal
49071,ChIJGfkddePJ5TkRWHPiYr29jDQ,Bishwakarma Baba ७६८६६७,7MRCR344+3V,"H07, Kolbung 57300, Nepal","H07, Kolbung 57300, Nepal",,,88.05712779999999,26.8052164,Nepal,Nepal
49081,ChIJw_CVXrnK5TkRcYGpmAr_YMw,Nandeshwar Mahadev Mandir,7MRCR533+4R,"Bahundangi 57300, Nepal","Bahundangi 57300, Nepal",,,88.1545275,26.8027897,Nepal,Nepal
49110,ChIJwTBBWcTH5TkRP3JxQautdjo,Shila Dhunga Bindhyabasini devi,7MR9QXPQ+CQ,"Unnamed Road, Shantipur 57300, Nepal","Unnamed Road, Shantipur 57300, Nepal",,,87.98940300000001,26.78604,Nepal,Nepal
49105,ChIJo-QBMqbK5TkRevqZgznCCeM,Shree Krishana Thumki,7MRCQ5Q5+74,"Bahundangi 57300, Nepal","Bahundangi 57300, Nepal",,,88.1577868,26.7881783,Nepal,Nepal
49115,ChIJE00s5pm35TkRKqJwca7E99o,Sunmai Shivalaya Mandir,7MRCQ3JC+6H,"Shantinagar 57300, Nepal","Shantinagar 57300, Nepal",,,88.0713857,26.7805741,Nepal,Nepal
49140,ChIJOTQPKUO15TkRvlBxaehRWsU,Shree Ram Janaki Mandir,7MRCQ5F2+2G,"Bahundangi 57300, Nepal","Bahundangi 57300, Nepal",,,88.1512686,26.7725024,Nepal,Nepal
49151,ChIJP6jR7Vq_5TkRSIGl6EnkWD8,Shiva Panchayan Temple,7MR9QV6J+VX,"Danabari 57300, Nepal","Danabari 57300, Nepal",,,87.88245069999999,26.7622084,Nepal,Nepal
49194,ChIJt64S3CG35TkRQAwdHmf8sio,गणेश मन्दिर बुद्धशान्ति १,7MRCQ24J+82,"Budhabare 57300, Nepal","Budhabare 57300, Nepal",,,88.0300875,26.7558215,Nepal,Nepal
49164,ChIJ9Wn5sxG15TkRTdvdWzCZxtk,भगवती मन्दिर,7MRCQ544+M8,"Unnamed Road, Bahundangi 57200, Nepal","Unnamed Road, Bahundangi 57200, Nepal",,,88.155751,26.75665699999999,Nepal,Nepal
49163,ChIJ_RQ5MxS15TkR5JD_r4drthc,Gandesh Temple (दुमजन चोक),7MRCQ547+8W,"Bahundangi 57200, Nepal","Bahundangi 57200, Nepal",,,88.1647739,26.7558466,Nepal,Nepal
49198,ChIJsaGZdW-15TkRUKBylNL7jxY,Shree Sidheswor Mahadev Mandhir Bhorleeni Updated by Bimal Ranpaheli,7MRCQ538+MC,"Bahundangi Road, Bahundangi 57200, Nepal","Bahundangi Road, Bahundangi 57200, Nepal",,,88.1661093,26.7541573,Nepal,Nepal
49208,ChIJV9H3zIi35TkRRk8MiujHnpk,Shiva Mandir,7MRCP2X8+RJ,"Khudunabari 57300, Nepal","Khudunabari 57300, Nepal",,,88.016589,26.7495973,Nepal,Nepal
49201,ChIJz0jdv0O15TkRCehyDrSDFLQ,Kalyaneshori Mahadev Mandir,7MRCQ524+2P,"Bahundangi 57200, Nepal","Bahundangi 57200, Nepal",,,88.156869,26.7500158,Nepal,Nepal
49200,ChIJuaWVBLC15TkR3I_lsTVRuls,Kalyaneshwar Sivalaya Mandir,7MRCP5X5+83,"Bahundangi 57200, Nepal","Bahundangi 57200, Nepal",,,88.1576801,26.74827209999999,Nepal,Nepal
49226,ChIJ9em68B1L5DkR7IjcYEwVQ3Q,Shree Sidheswor Mahadev Mandhir Updated by Bimal Ranapal,7MRCP5WC+G7,"Bahundangi 57200, Nepal","Bahundangi 57200, Nepal",,,88.1706506,26.7462694,Nepal,Nepal
49233,ChIJ46_RcaO35TkRr59tu43qN10,Sabitri sthan,7MRCP2RF+QQ,"Sabitri Road, Budhabare 57300, Nepal","Sabitri Road, Budhabare 57300, Nepal",,,88.024484,26.7419627,Nepal,Nepal
49227,ChIJAZ9MVEW15TkR8XpEb8w-_A4,देवी थान मन्दिर,7MRCP4QP+MM,"Bahundangi 57200, Nepal","Bahundangi 57200, Nepal",,,88.13673849999999,26.7391577,Nepal,Nepal
49254,ChIJoVI5NLa15TkR9e10Yb4VomI,श्री स्वस्थानी माताकाे मन्दिर,7MRCP4PM+RQ,"Bahundangi 57200, Nepal","Bahundangi 57200, Nepal",,,88.1344388,26.7370875,Nepal,Nepal
49228,ChIJ01ZMaWa35TkR_aZ0c5Ql5s4,Shivalaya Mandir,7MRCP3QG+G9,"Shantinagar 57200, Nepal","Shantinagar 57200, Nepal",,,88.07598139999999,26.7388128,Nepal,Nepal
49259,ChIJ5VvUF8G35TkRUE3UNaVpB6o,naradeswar sibalaya mandir,7MRCP2PG+GH,"Budhabare 26.736232, 88, Nepal","Budhabare 26.736232, 88, Nepal",,,88.0264084,26.736254,Nepal,Nepal
49261,ChIJBWtt4Rq55TkRMqvzx2W5bTo,Moksheswor panchayan mandir,7MRCP2M2+PC,"Unnamed Road, Khudunabari 57300, Nepal","Unnamed Road, Khudunabari 57300, Nepal",,,88.00110020000001,26.7343324,Nepal,Nepal
49257,ChIJZUhQjg635TkRc95-z8DDyeE,शिव मन्दिर कालिखोला,7MRCP3P3+2J,"Mechi Hwy, Kalikhola 57200, Nepal","Mechi Hwy, Kalikhola 57200, Nepal",,,88.05408849999999,26.7351106,Nepal,Nepal
49290,ChIJu81pMbi15TkRDmViUMczS78,Somnath Shivalaya Mandir,7MRCP5J4+99,"Bahundangi 57200, Nepal","Bahundangi 57200, Nepal",,,88.1559642,26.73099839999999,Nepal,Nepal
49297,ChIJ3X3Gv6S35TkR81tW6tWOyvY,Ganesh Mandir,7MRCP3HJ+QR,"Unnamed Road, Shantinagar 57200, Nepal","Unnamed Road, Shantinagar 57200, Nepal",,,88.0820723,26.7294255,Nepal,Nepal
49299,ChIJtWypj_225TkRNtY804ad7_s,kali Khola small pathivara temple,7MRCP3H2+9H,"H07, Budhabare 57200, Nepal","H07, Budhabare 57200, Nepal",,,88.0514522,26.7283899,Nepal,Nepal
49281,ChIJocUtxli35TkROsL0runfMOY,डुम्रीबोट,7MRCP2JP+6J,"Hokse jane bato, Budhabare 57200, Nepal","Hokse jane bato, Budhabare 57200, Nepal",,,88.0365063,26.7305882,Nepal,Nepal
49328,ChIJcTbDXzFL5DkR64uVQiMfBu0,Durga Mandir,7MRCP5CF+M7,"Bahundangi 57200, Nepal","Bahundangi 57200, Nepal",,,88.1731327,26.7216895,Nepal,Nepal
49323,ChIJBQwJ1yu35TkRpSsDUZrxP1A,श्री हनुमान मन्दिर,7MRCP3F2+3X,"Budhabare 57200, Nepal","Budhabare 57200, Nepal",,,88.0524215,26.7226406,Nepal,Nepal
49320,ChIJF9AOfRq35TkRDp3dF9HtQDk,Shree Krishna Pranami Mandir,7MRCP2CR+GM,"Gairi Gaun Road 1, Budhabare 57200, Nepal","Gairi Gaun Road 1, Budhabare 57200, Nepal",,,88.041679,26.7213415,Nepal,Nepal
49335,ChIJa3qsTyq35TkRGgLM0xREmbA,Chilimgadi Ghat,7MRCP395+JP,"Unnamed Road, Budhabare 57200, Nepal","Unnamed Road, Budhabare 57200, Nepal",,,88.0593527,26.7190645,Nepal,Nepal
49358,ChIJH0zGnWm35TkRMMiE23E_GQc,अल्पा देवी माता मन्दिर,7MRCP28G+37,"Budhabare-Jayapur Rd, Budhabare 57205, Nepal","Budhabare-Jayapur Rd, Budhabare 57205, Nepal",,,88.0256742,26.7152226,Nepal,Nepal
49380,ChIJoaQ1EgG55TkRCo6a0ESdPQM,श्री शितला दुर्गा पान्चायन मन्दिर,7MR9PX6W+45,"Shani-Arjun 57205, Nepal","Shani-Arjun 57205, Nepal",,,87.9953998,26.7102696,Nepal,Nepal
49379,ChIJwRidol235TkRxgcrkuUPJbQ,श्री दुर्गा पञ्चायन मन्दिर,7MRCP269+8F,"Budhabare 57205, Nepal","Budhabare 57205, Nepal",,,88.0186851,26.7108279,Nepal,Nepal
49432,ChIJZyZCXnW15TkRw04L7TOw_EQ,Shivalaya Mandir Aamdangi,7MRCP534+RM,"Bahundangi 57200, Nepal","Bahundangi 57200, Nepal",,,88.1567354,26.7046028,Nepal,Nepal
49413,ChIJR5sH1ji35TkR_VrSGxmbIWk,Shree Ram Sangkritan mandali Temple,7MRCP24M+GG,"Kalish Than Road, Budhabare 57200, Nepal","Kalish Than Road, Budhabare 57200, Nepal",,,88.03381379999999,26.706254,Nepal,Nepal
49381,ChIJv52X_G255TkRLkhmdKsFHSc,Tripureshwor Shivalaya Mandir,7MR9PX53+6Q,"Unnamed Road, Khudunabari 57300, Nepal","Unnamed Road, Khudunabari 57300, Nepal",,,87.9544056,26.7080661,Nepal,Nepal
49442,ChIJUbJoteK55TkRvIS5qdtJ1gk,pathivara mandir,7MRCP226+67,"Shani Arjun 57205, Nepal","Shani Arjun 57205, Nepal",,,88.0106649,26.7005295,Nepal,Nepal
49495,ChIJf9ECiae15TkRjqMd-SzaOZU,Durga Mandir,7MRCM4WH+88,"Unnamed Road, Bahundangi 57200, Nepal","Unnamed Road, Bahundangi 57200, Nepal",,,88.12833069999999,26.6958242,Nepal,Nepal
49544,ChIJxwBld_iz5TkRmIvxvXpR2v8,Shiv Mandir,7MRCM3QX+R6,"Dhulabari Road 6, Mechinagar 57207, Nepal","Dhulabari Road 6, Mechinagar 57207, Nepal",,,88.09804319999999,26.689581,Nepal,Nepal
49538,ChIJZ7uHkIq55TkRROGCqkG_1VI,Ganesh Temple,7MR9MXQR+M6,"Sanishchare Road, Shani Arjun 57205, Nepal","Sanishchare Road, Shani Arjun 57205, Nepal",,,87.990583,26.6891286,Nepal,Nepal
49508,ChIJ99dgEIG55TkRFbpd31vHvrc,Durga-Panchayan Temple,7MR9MXRG+Q9,"Unnamed Road, Shani Arjun, Nepal","Unnamed Road, Shani Arjun, Nepal",,,87.9758784,26.6919053,Nepal,Nepal
49555,ChIJD98GKCG65TkR2Nmj9gAbwxE,Arjundhara Jaleshwor Dham,7MR9MXPQ+35,"Shani Arjun 57206, Nepal","Shani Arjun 57206, Nepal",,,87.98795270000001,26.6852296,Nepal,Nepal
49554,ChIJ2ZUQwxy65TkRfsse4b5qzh8,"Shree Krishna Pranami Temple, Shanischare",null,"Shani-Arjun 57205, Nepal","Shani-Arjun 57205, Nepal",,,88.00074315,26.6847284,Nepal,Nepal
49558,ChIJO_UloNm95TkRZ1QPTyzQVVc,Dhanush Koti Temple,null,"Danabari 57300, Nepal","Danabari 57300, Nepal",,,87.88203585000001,26.6823817,Nepal,Nepal
49588,ChIJAQL0Tx6z5TkRr29CyR6pgQI,Ram Mandir,7MRCM4JM+2X,"Mechinagar 57200, Nepal","Mechinagar 57200, Nepal",,,88.1349571,26.68007309999999,Nepal,Nepal
49589,ChIJ-YCH1vOz5TkRsWoobRI7cRc,Durga Mandir ( Temple ),7MRCM5H4+4Q,"Mechinagar 57200, Nepal","Mechinagar 57200, Nepal",,,88.1569901,26.6777954,Nepal,Nepal
49590,ChIJ5ecSTiCz5TkRcVPCsrCSRrQ,Ram mandir,7MRCM4GX+5G,"Mechinagar 57200, Nepal","Mechinagar 57200, Nepal",,,88.1488372,26.6754595,Nepal,Nepal
49592,ChIJaW7VZXGz5TkRN_UzjIj2vaY,manav dharma temple ghailadubba,7MRCM4FM+83,"Unnamed Road, Mechinagar 57200, Nepal","Unnamed Road, Mechinagar 57200, Nepal",,,88.1326696,26.6733048,Nepal,Nepal
49600,ChIJF7npW9275TkR3ka0cANeGGo,Singabahini Mandir,7MR9MXG3+Q9,"Laxmipur- Ghailadubba - Arjundhara Rd, Shani Arjun 57200, Nepal","Laxmipur- Ghailadubba - Arjundhara Rd, Shani Arjun 57200, Nepal",,,87.9534025,26.676985,Nepal,Nepal
49601,ChIJBzA5cYu95TkRqbaIoySgnzI,Ganesh Mandir,7MR9MWF3+V2,"Kankai 57300, Nepal","Kankai 57300, Nepal",,,87.90250119999999,26.6746835,Nepal,Nepal
49619,ChIJ9UufOXax5TkR9yh9-pT7zjY,Gaurishankhar sibalaya mandir,7MRCM29F+RG,"Charali- Sanischare Rd, Shani Arjun 57204, Nepal","Charali- Sanischare Rd, Shani Arjun 57204, Nepal",,,88.023828,26.669525,Nepal,Nepal
49621,ChIJsWCFUTez5TkRpSLOsXk0r58,Mandir,7MRCM583+VJ,"Mechinagar 57200, Nepal","Mechinagar 57200, Nepal",,,88.1540773,26.6671542,Nepal,Nepal
49623,ChIJscUf0kOz5TkRcgbx6lxanQE,shivalay mandir ghailadubba,7MRCM49P+3V,"Mechinagar 57200, Nepal","Mechinagar 57200, Nepal",,,88.1372188,26.6677299,Nepal,Nepal
49620,ChIJl48VoW-z5TkRUo5KTXQBB-Y,Dhanpat Ganesh Temple,7MRCM493+JC,"Mechinagar 57207, Nepal","Mechinagar 57207, Nepal",,,88.1035491,26.6690385,Nepal,Nepal
49625,ChIJIZ8oEuiz5TkRVTRgreA9iS4,Satyanarayan Mandir,7MRCM482+X6,"Unnamed Road, Mechinagar 57207, Nepal","Unnamed Road, Mechinagar 57207, Nepal",,,88.1005709,26.6674065,Nepal,Nepal
49626,ChIJ_RdCYd2z5TkRL6x996uxngI,हनुमान मन्दिर,7MRCM38X+98,"Mechinagar 57207, Nepal","Mechinagar 57207, Nepal",,,88.0983735,26.6659737,Nepal,Nepal
49618,ChIJy2Z4XsW75TkR-mdQYO6Xves,Bhagawat Bhakti Ashram,7MRCM293+PG,"Shani Arjun 57204, Nepal","Shani Arjun 57204, Nepal",,,88.0038545,26.669294,Nepal,Nepal
49630,ChIJNWF7b2695TkRXs0FZclr7j4,Sundar kali devi than mandir,7MR9MW7J+WW,"Unnamed Road, Kankai 57200, Nepal","Unnamed Road, Kankai 57200, Nepal",,,87.9322711,26.6648672,Nepal,Nepal
49674,ChIJVxaTnc675TkRM_GZT6HGh48,Garam Kali Mandir,7MR9MX6R+PX,"Shani-Arjun 57204, Nepal","Shani-Arjun 57204, Nepal",,,87.9924192,26.6617754,Nepal,Nepal
49622,ChIJo5AB7Oqz5TkRKdrvjSKeBBg,patalganga temple,7MRCM47Q+XG,"Mechinagar 57200, Nepal","Mechinagar 57200, Nepal",,,88.1388238,26.6649491,Nepal,Nepal
49679,ChIJVaukqtyz5TkR_6jH-iWPqbg,Shree Krishna Pranami Temple,7MRCM36X+5W,"E - W Hwy, Mechinagar 57207, Nepal","E - W Hwy, Mechinagar 57207, Nepal",,,88.09978900000002,26.6604274,Nepal,Nepal
49690,ChIJ57rTX2yx5TkRfuQYR2hjtas,Kali Mandir (Tarabari),7MRCM35J+94,"Mechinagar 57207, Nepal","Mechinagar 57207, Nepal",,,88.08032519999999,26.6584768,Nepal,Nepal
49691,ChIJIYVllOqx5TkRwOYBrQxLL7M,श्रिमन्नारायण मन्दिर,7MRCM356+F6,"Dhaijan 57200, Nepal","Dhaijan 57200, Nepal",,,88.0605688,26.6586389,Nepal,Nepal
49694,ChIJPeFmQ--w5TkR2Ik01h_wYH0,Bhadra kali mandir,7MRCM25R+95,"Dhaijan, Nepal","Dhaijan, Nepal",,,88.0404985,26.6584544,Nepal,Nepal
49668,ChIJvcZuY7a95TkRMp11lwwrxyQ,Bhimshen Than_Mandir,7MR9MV6Q+7F,"Kankai, Nepal","Kankai, Nepal",,,87.88862569999999,26.6606686,Nepal,Nepal
49763,ChIJC5Pchbu95TkR57y-9jB0KIk,Dhakal Bandhu Ekikrit Samaj,7MR9MV3H+VW,"Kankai, Nepal","Kankai, Nepal",,,87.8797942,26.6546651,Nepal,Nepal
49693,ChIJd7XmJg-x5TkRTbxaK3T_ZkI,विष्णु पञ्चायन मन्दिर शान्तिटोल,7MRCM343+9W,"Duhagadhi 57200, Nepal","Duhagadhi 57200, Nepal",,,88.0547556,26.6559541,Nepal,Nepal
49689,ChIJzShc89iz5TkRpi2OsZbjuYI,Shiv Mandir,7MRCM35R+3G,"Mechinagar 57207, Nepal","Mechinagar 57207, Nepal",,,88.09136219999999,26.6577151,Nepal,Nepal
49686,ChIJxxreKQiz5TkRFDc9U5M5-1Q,Shree Bishnu Laxmi Mandir,7MRCM44H+WM,"Mechinagar 57200, Nepal","Mechinagar 57200, Nepal",,,88.1291552,26.6573595,Nepal,Nepal
49789,ChIJf5jidiOz5TkRkZCEX9DRNuM,Shree Nawadurga Mandir,7MRCM523+X4,"Mechinagar 57200, Nepal","Mechinagar 57200, Nepal",,,88.15277119999999,26.6524723,Nepal,Nepal
49791,ChIJQbjCnKKz5TkRnQevHjC_dzk,Kali Mandir,7MRCM42P+5W,"Mechinagar 57200, Nepal","Mechinagar 57200, Nepal",,,88.1372548,26.6504679,Nepal,Nepal
49788,ChIJ_9_-lsWz5TkRRiNUzj6d6Iw,Shiva Temple,7MRCM42P+J5,"E - W Hwy, Mechinagar 57200, Nepal","E - W Hwy, Mechinagar 57200, Nepal",,,88.1354317,26.6515559,Nepal,Nepal
49782,ChIJfS24qEOx5TkRSYhOc43Kff4,Radha Krishna Temple,7MRCM336+G2,"mechi municipality 13 (Telibari, Nepal","mechi municipality 13 (Telibari, Nepal",,,88.06010909999999,26.6538357,Nepal,Nepal
49797,ChIJl_QkdoSw5TkRMI1kJBoOLJE,Kali Mandir,7MRCJ2X8+QP,"Birtamod 57204, Nepal","Birtamod 57204, Nepal",,,88.01677029999999,26.6494293,Nepal,Nepal
49798,ChIJ4STBeoKw5TkReSf2TQpR_Ik,मन्दिर,7MRCJ2X6+VW,"Shani Arjun 57204, Nepal","Shani Arjun 57204, Nepal",,,88.0123636,26.6497187,Nepal,Nepal
49800,ChIJTULlL--75TkRuLA_Ry-E7TY,Guru gajadhar sewa kendra,7MRCJ2X3+68,"Unnamed Road, Birtamode 57204, Nepal","Unnamed Road, Birtamode 57204, Nepal",,,88.003318,26.6481165,Nepal,Nepal
49804,ChIJQcCEvV265TkRPrAwGK5eCVQ,Agrashen Temple,7MR9JXXR+JC,"Birtamod 57204, Nepal","Birtamod 57204, Nepal",,,87.99101069999999,26.6491032,Nepal,Nepal
49806,ChIJ67LZHVy65TkR3vDl2mj2JFw,Pathibhara Mandir,7MR9JXWQ+V8,"Birtamode 57204, Nepal","Birtamode 57204, Nepal",,,87.9882805,26.647198,Nepal,Nepal
49857,ChIJIYy0nl665TkRpeRX6bFVCvs,Santoshi Mata Mandir,7MR9JXWQ+MG,"Birtamode 57204, Nepal","Birtamode 57204, Nepal",,,87.9888127,26.6467174,Nepal,Nepal
49856,ChIJ72jwSR675TkRHpUgv0XIkk0,Shivalaya,7MR9JXV8+FF,"Shani-Arjun 57204, Nepal","Shani-Arjun 57204, Nepal",,,87.9661713,26.64368,Nepal,Nepal
49860,ChIJYx98Lyiz5TkReIElQyCyjnA,श्री कृष्ण मन्दिर,7MRCJ4VF+7R,"Madanbasti rod, Mechinagar 57200, Nepal","Madanbasti rod, Mechinagar 57200, Nepal",,,88.1246077,26.6431342,Nepal,Nepal
49864,ChIJ7xnHcyez5TkRCbtErt6G5Mc,Bhimsen Temple,null,"Mechinagar, Nepal","Mechinagar, Nepal",,,88.15561115000001,26.64459745,Nepal,Nepal
49875,ChIJdX9SB3685TkRYG5it__Ypik,Durga Temple,null,"E - W Hwy, Kankai 57210, Nepal","E - W Hwy, Kankai 57210, Nepal",,,87.92870565000001,26.6407233,Nepal,Nepal
49877,ChIJLwhuWVe95TkR3307BblI71o,Kamakchha maata mandir,7MR9JVQQ+W4,"Jhapa Rd, Kankai 57200, Nepal","Jhapa Rd, Kankai 57200, Nepal",,,87.887836,26.6397508,Nepal,Nepal
